             x               y  bin
     5.5999694      -4.0000715   88
     5.5999187      -3.2000886  210
     5.6000468      -2.4000288  210
       5.60004      -1.5999728  219
     5.5999963     -0.79996542  228
     5.6000967  -8.2744613e-05  236
     5.5999905      0.80006032  244
     5.5999054       1.6000009  250
     5.6000626       2.4000869  248
     5.5999338       3.2000334  272
     5.5999056       4.0000437  278
     5.6000472       4.8000752  278
     5.6000109       5.5999114  290
     5.6000567       6.4000339  290
     5.5999339       7.2000171  305
     5.5999782       7.9999915  305
     5.6000251       8.8000643  305
     5.5999317       9.6000259  306
     5.6000023       10.399933  306
     5.5999619       11.199974  325
     5.6000714       12.000049  325
     5.5999631       12.800044  325
     5.5999517       13.600057  341
      5.599902       14.399949  341
     5.6000553       15.199929  341
     5.5999583       15.999954  341
     5.6000136       16.800047  348
      5.599939       17.600009  348
     5.5999564       18.399902  348
     5.6000741       19.199997  348
     5.5999609       20.000063  348
     5.6000944       20.800095  348
     5.5999017       21.599934  348
     6.4000571      -22.400071  293
     6.3999724       -21.59995  293
     6.3999726      -20.799903  293
     6.3999348      -19.999948  293
     6.3999628      -19.200085  293
     6.4000665      -18.399913  293
     6.3999048      -17.599983  297
     6.3999645      -16.800057  297
     6.3999174      -15.999951  225
      6.400025      -15.200084  225
     6.3999507      -14.400097  225
     6.3999841       -13.59995  225
      6.400083      -12.799925  226
     6.3999203      -11.999932  226
     6.4000532      -11.199989  227
     6.4000641      -10.400074  227
     6.4000875      -9.5999411  216
     6.4000306      -8.7999871  216
     6.3999549      -7.9999166  212
     6.3999256      -7.2000956  212
     6.3999791      -6.3999222  213
     6.3999063      -5.6000795  213
      6.400052      -4.7999962  146
     6.3999479      -3.9999635  224
     6.4000117       -3.200083  224
     6.3999226      -2.3999162  233
     6.3999904      -1.6000575  219
     6.4000874     -0.80005393  247
     6.4000972  -8.0392078e-05  236
      6.399919       0.8000775  244
     6.3999361       1.5999718  250
     6.4000872        2.400007  275
     6.3999306       3.2000004  272
     6.4000032       4.0000761  286
     6.3999888       4.8000332  278
     6.4000407       5.6000014  290
     6.3999495       6.4000147  290
     6.4000087       7.1999834  312
     6.4000403       8.0000903  317
     6.4000393       8.8000834  317
     6.4000433       9.6000938  317
     6.4000754       10.400039  327
     6.4000669       11.200097  327
     6.4000233       11.999947  327
     6.3999643       12.799913  341
     6.4000637       13.599928  341
     6.4000733       14.399922  341
     6.3999539       15.199909  341
      6.399952       15.999936  341
     6.4000752       16.800081  348
     6.4000281       17.599901  348
     6.3999465       18.399953  348
     6.4000051       19.200011  348
     6.3999457       19.999988  348
      6.400084       20.800034  348
     6.4000237       21.599987  348
     7.2000044      -22.400091  293
     7.2000777       -21.60007  293
     7.2000364      -20.799906  293
     7.1999136      -20.000023  293
     7.1999296      -19.200066  293
     7.1999587      -18.399919  297
     7.2000548      -17.599973  297
      7.200005      -16.799903  297
     7.2000902      -15.999927  297
     7.2000051      -15.200059  225
     7.1999993      -14.399902  225
     7.1999938      -13.600021  291
     7.2000389      -12.799908  226
     7.2000544      -11.999958  257
     7.1999362      -11.199968  227
     7.1999202      -10.400034  227
     7.2000584      -9.5999883  216
     7.2000397      -8.8000122  216
     7.2000986      -8.0000086  212
     7.1999845      -7.1999205  212
     7.1999671      -6.3999658  213
     7.1999399       -5.599939  237
     7.2000997      -4.8000551  237
      7.200004      -3.9999594  242
     7.1999455      -3.2000206  242
     7.1999248      -2.4000038  233
      7.200031      -1.5999202  253
     7.2000172     -0.79993937  247
     7.1999014  -9.6772397e-05  265
     7.2000818      0.79993817  265
     7.2000821       1.5999819  280
     7.1999679       2.3999816  275
     7.1999258       3.2000851  286
     7.1999813       3.9999312  286
     7.2000421        4.799941  301
     7.1999943       5.5999533  301
     7.2000918       6.4000687  312
     7.1999461       7.1999421  312
     7.1999156       8.0000896  317
     7.2000472       8.7999809  317
     7.1999009       9.6000792  317
     7.1999177       10.399977  327
     7.1999528       11.199933  327
     7.1999004       11.999916  327
     7.2000886        12.80002  327
      7.200029       13.599951  341
     7.1999323       14.400052  341
     7.1999712       15.199999  341
     7.2000831        15.99991  341
     7.2000074       16.799968  348
     7.1999559       17.599909  348
      7.200017       18.399919  348
     7.1999925       19.200077  348
     7.1999731       20.000064  348
     7.2000046       20.799929  348
     7.2000966       21.599974  348
     8.0000559      -20.799939  293
     7.9999185      -19.999902  293
     7.9999006       -19.19998  297
     8.0000276      -18.399989  297
     8.0000053      -17.600074  297
     7.9999537      -16.800094  297
     7.9999337      -16.000049  297
     8.0000476      -15.199956  297
     7.9999394      -14.399968  291
     7.9999066       -13.59993  291
     7.9999229       -12.80006  291
     7.9999003      -11.999984  257
      7.999965      -11.200063  257
     8.0000816       -10.39998  279
     8.0000102      -9.5999198  255
     8.0000218      -8.8000788  255
     8.0000366      -8.0000463  255
      7.999913      -7.2000895  254
     8.0000298      -6.4000554  254
     7.9999443      -5.6000537  237
     8.0000117      -4.8000569  237
     8.0000224      -4.0000122  242
     8.0000646      -3.1999155  259
     7.9999148      -2.4000936  259
     8.0000759      -1.6000669  253
     7.9999299     -0.80002491  253
     7.9999506   4.7112535e-05  281
     8.0000448      0.80000321  280
     8.0000373       1.5999477  280
     7.9999184       2.4000745  296
     7.9999784       3.1999853  296
     7.9999438       3.9999028  302
     8.0000847       4.7999128  301
     8.0000992       5.6000208  301
     8.0000913       6.4000823  312
     8.0000567       7.1999966  312
     7.9999969       7.9999195  312
     8.0000843       8.7999741  317
     8.0000196       9.5999532  317
     8.0000427       10.399907  327
     7.9999455       11.199963  327
     7.9999177       12.000005  327
     7.9999142       12.799985  327
     7.9999939       13.600021  346
     8.0000052       14.400083  346
     7.9999629       15.199951  346
     7.9999596       16.000004  346
     8.0000951       16.799941  355
     8.0000259       17.600013  355
     7.9999905       18.400047  355
     8.0000512       19.199973  355
     8.0000657       19.999977  355
     8.0000706       20.800063  355
     7.9999565       21.600064  355
     8.8000575      -17.599991  297
     8.7999133      -16.799953  297
     8.8000759      -15.999983  297
     8.7999943      -15.199949  297
     8.7999841      -14.400041  291
     8.7999699      -13.600034  291
     8.8000696      -12.800028  291
     8.8000192           -12.0  257
     8.7999545      -11.199913  279
     8.7999881       -10.39995  279
     8.8000074       -9.600069  279
      8.800029      -8.7999652  255
     8.7999614      -8.0000652  255
     8.7999079      -7.2000488  254
      8.799973      -6.4000632  254
     8.7999225      -5.6000862  254
     8.7999058       -4.799996  256
      8.799948      -4.0000066  256
     8.7999614      -3.2000292  259
     8.7999058      -2.3999869  259
     8.7999264      -1.5999682  285
     8.8000967     -0.80005108  281
     8.8000615   7.0476053e-06  281
     8.7999111      0.79993927  281
      8.799968       1.6000742  299
     8.7999939       2.4000491  296
     8.8000347       3.2000427  296
      8.799982       4.0000704  302
     8.7999166       4.7999371  302
     8.8000141       5.6000356  318
     8.8000824       6.4000762  318
     8.8000788       7.2000576  318
     8.8000737       8.0000106  324
     8.8000203       8.8000442  324
     8.7999923       9.5999926  324
     8.8000799       10.399958  338
     8.8000972       11.200099  338
      8.800086       11.999992  338
     8.8000945       12.799998  338
     8.8000137       13.600068  346
     8.7999879       14.400067  346
     8.8000375       15.200004  346
     8.7999044       16.000095  346
      8.800071       16.800022  355
     8.8000892        17.60008  355
     8.7999887       18.399923  355
     8.7999335       19.200031  355
      8.799993       20.000012  355
      8.799968       20.800069  355
     9.5999203      -18.399906  297
     9.5999055      -17.600041  297
     9.5999132      -16.799968  297
     9.6000708      -16.000047  297
     9.5999555      -15.200022  297
     9.6000237       -14.40009  291
     9.5999538       -13.60009  291
     9.5999031      -12.800083  300
     9.6000458      -11.999902  300
     9.5999741       -11.19999  300
     9.6000906      -10.399946  279
     9.6000247      -9.5999475  279
      9.600029      -8.8000755  294
     9.5999664      -8.0000424  294
      9.600023      -7.2000117  254
     9.6000908      -6.3999478  292
     9.6000359      -5.5999556  292
     9.5999304       -4.800054  256
     9.5999223      -4.0000314  256
     9.5999704       -3.200031  259
     9.6000222      -2.3999535  285
     9.6000998       -1.599925  285
      9.600041     -0.79991793  298
     9.6000964  -4.4633041e-05  298
     9.5999849      0.79992619  299
     9.6000759       1.5999408  299
      9.599925       2.3999355  299
     9.5999587       3.1999713  302
     9.6000251        3.999927  302
      9.599957       4.8000091  302
     9.5999523       5.5999348  318
     9.5999726       6.3999694  318
     9.6000075       7.1999644  318
     9.6000607       7.9999434  324
     9.5999405       8.8000044  324
     9.5999461        9.599931  324
     9.5999936       10.399952  338
     9.5999134       11.199999  338
     9.5999816       11.999933  338
     9.5999348       12.799917  338
     9.5999862       13.600032  346
     9.6000941       14.400006  346
     9.5999168       15.200043  346
     9.6000208        16.00008  346
     9.6000194       16.799963  355
     9.5999823       17.599993  355
     9.6000392       18.399907  355
     9.6000642       19.199978  355
     9.5999362       20.000004  355
     9.6000703       20.799903  355
     10.399984       -19.19993  362
     10.399961      -18.399918  362
          10.4      -17.599965  297
     10.400018      -16.799955  297
     10.399937       -16.00003  315
     10.399947      -15.200054  315
     10.399942      -14.399928  315
      10.39991      -13.600078  315
     10.400038      -12.800001  300
     10.399919      -11.999997  300
     10.399907      -11.200093  300
          10.4      -10.399959  303
      10.40005      -9.5999088  294
     10.399962      -8.7999265  294
     10.399992      -8.0000537  294
     10.400054      -7.1999719  292
     10.400052      -6.3999692  292
     10.399945       -5.600087  292
     10.400057      -4.8000863  292
     10.399995      -3.9999575  295
     10.400039      -3.1999806  295
     10.399923      -2.3999818  285
     10.399993      -1.6000103  285
     10.399978     -0.80006689  298
     10.399915   -5.193448e-06  298
     10.400003      0.79999271  298
     10.400087       1.5999828  299
     10.400059       2.4000929  299
     10.400013       3.2000763  299
     10.400049       3.9999316  302
     10.400011       4.8000158  319
     10.400039       5.5999555  318
     10.399919       6.3999747  318
     10.400016       7.2000893  318
     10.399956       7.9999221  324
     10.399903       8.7999651  324
     10.400064       9.5999123  324
     10.400045       10.399918  338
     10.400006       11.199958  338
     10.400033        12.00003  338
     10.399964       12.800098  338
       10.4001       13.599954  346
     10.399916       14.400003  346
     10.399979       15.199931  346
     10.400022       15.999966  346
     10.399916        16.79995  355
      10.39996       17.600033  355
      10.40001       18.400017  355
     10.400075       19.200099  355
     10.400022       19.999954  355
     10.399938       20.800046  355
     11.200086      -19.999963  362
     11.200083      -19.199944  362
     11.199941       -18.40008  362
     11.199973      -17.599961  362
     11.199919      -16.799901  362
     11.199949       -15.99997  315
     11.200076      -15.200075  315
     11.200081      -14.400064  315
     11.199996      -13.600014  315
     11.200067      -12.799961  300
       11.1999       -12.00007  300
     11.200029      -11.199938  300
     11.199968      -10.400071  303
     11.199908       -9.599912  303
     11.200079      -8.8000591  294
     11.199943      -7.9999433  294
     11.199992      -7.2000559  292
     11.199987       -6.399949  292
     11.199994      -5.6000537  292
     11.200061      -4.7999707  292
     11.200038      -3.9999317  295
     11.199988      -3.1999612  295
     11.199912       -2.400044  295
     11.200057      -1.6000132  285
     11.199917     -0.79996641  298
     11.200043  -4.4746452e-05  298
     11.200034       0.8000094  298
     11.200047       1.6000963  316
          11.2       2.3999884  316
     11.200028       3.2000725  316
      11.20002       3.9999491  319
     11.200026       4.7999282  319
     11.199918       5.6000712  319
     11.199925       6.4000473  319
     11.199989         7.20002  318
     11.199915       8.0000669  324
     11.200079       8.8000364  324
     11.199953        9.599989  324
     11.200045       10.400089  338
      11.20005       11.200043  338
      11.20006       12.000071  338
     11.199911       12.799969  338
     11.199945       13.599978  346
      11.19992       14.399982  346
     11.199921       15.199991  346
     11.199998       16.000026  346
     11.199905       16.800086  355
     11.200041        17.59997  355
     11.200014       18.400012  355
      11.20003        19.20009  355
     11.200087       19.999908  355
     12.000085      -19.999933  362
     11.999985      -19.199919  362
     12.000096      -18.400035  362
     12.000081      -17.599981  362
     11.999922      -16.799912  362
     12.000025      -16.000031  315
      12.00001      -15.200058  315
     11.999963      -14.400056  315
     11.999909      -13.599966  315
     12.000002      -12.800058  322
     11.999982      -11.999931  322
     11.999916      -11.199971  303
     11.999931      -10.400097  303
     11.999994      -9.5999386  303
     11.999909      -8.8000521  303
      11.99994      -7.9999391  314
     12.000092      -7.2000985  314
     11.999978      -6.3999968  292
     12.000005      -5.6000271  292
     11.999994      -4.7999742  295
      12.00004      -4.0000222  295
     12.000025      -3.2000013  295
      11.99992      -2.4000302  295
     12.000035      -1.6000341  311
     12.000086     -0.79997191  311
     11.999918  -5.1425075e-05  311
     11.999969      0.80002421  316
     12.000007        1.600016  316
     11.999922       2.3999802  316
     12.000022       3.2000987  316
     12.000083       4.0000844  319
     11.999955       4.7999182  319
     12.000017       5.5999561  319
     12.000074        6.399969  319
     11.999999       7.2000144  337
     12.000001       8.0000685  337
     12.000023       8.8000959  337
     11.999924       9.5999428  337
     11.999901       10.400025  347
      12.00003       11.199956  347
     11.999931       11.999992  347
     11.999945       12.799987  347
     12.000002       13.599973  347
     11.999903       14.400011  347
     11.999966       15.200087  346
     12.000001        16.00005  357
     12.000025       16.800059  357
     12.000063       17.600029  357
     11.999951       18.400039  357
     12.000088       19.199967  357
     11.999983       20.000074  357
     12.000053       20.800034  357
     12.799964           -20.0  362
     12.800086      -19.199922  362
     12.799929      -18.399958  362
     12.799906      -17.600076  362
     12.800032      -16.800087  362
     12.800085      -15.999987  362
     12.799915      -15.200075  315
     12.800064      -14.399961  315
     12.799905      -13.600018  322
     12.799972       -12.80004  322
     12.799946      -12.000011  322
     12.799942      -11.200063  322
     12.800071      -10.399976  303
          12.8      -9.6000558  303
     12.799934       -8.799974  314
     12.800013      -7.9999466  314
     12.799968      -7.2000103  314
      12.80008      -6.3999283  314
     12.800005       -5.599949  313
     12.799986      -4.7999262  313
     12.800063      -3.9999851  295
     12.800032      -3.2000505  295
     12.800099      -2.4000746  311
     12.799975      -1.5999525  311
      12.79992     -0.80009022  311
     12.799928   2.0211577e-05  311
     12.799924      0.79997604  316
     12.799904       1.6000087  316
     12.800009       2.3999256  316
     12.800052       3.1999142  316
     12.799907        4.000085  319
     12.800054       4.8000838  319
     12.800052       5.5999266  319
     12.799915       6.4000374  337
     12.800095       7.1999882  337
     12.800041        7.999921  337
     12.799919       8.8000378  337
     12.799962       9.6000778  337
     12.799962       10.400082  347
     12.799921       11.199937  347
     12.800009       11.999933  347
     12.800049       12.800074  347
     12.800044       13.599972  347
     12.800003       14.399986  347
     12.800051       15.200093  357
     12.799987       15.999991  357
     12.800035       16.799929  357
     12.799905       17.599915  357
     12.800097       18.399985  357
     12.800013       19.199954  357
     12.799937       19.999946  357
     12.799955       20.800068  357
     13.599944      -19.999951  362
     13.599981      -19.200006  362
     13.599937      -18.399993  362
     13.599993      -17.600042  362
     13.599928      -16.800007  362
     13.599939      -15.999905  362
     13.600038      -15.200034  315
     13.600088      -14.399984  315
     13.599991      -13.599998  322
     13.600061       -12.80008  322
          13.6      -12.000096  322
     13.599926      -11.199948  322
     13.600002      -10.400089  344
     13.600047      -9.5999481  314
     13.600012      -8.8000444  314
     13.600074      -7.9999378  314
     13.599905      -7.2000572  314
     13.600014      -6.4000229  313
     13.600065       -5.599984  313
     13.599915      -4.7999501  313
     13.599902      -4.0000412  313
     13.600053       -3.199969  313
     13.600038      -2.3999557  311
     13.599911      -1.5999209  311
     13.600055     -0.79999141  311
     13.599949   3.8628601e-05  311
     13.600034      0.80006539  316
     13.600043       1.6000871  316
     13.600071       2.3999832  316
     13.600078       3.1999941  316
     13.599928       4.0000584  339
     13.599937       4.8000308  319
     13.599994        5.599919  319
     13.599976       6.4000457  337
     13.599935       7.2000369  337
     13.599928       7.9999931  337
     13.600079        8.799968  337
          13.6       9.5999424  337
     13.600094       10.400083  347
     13.599969       11.200085  347
     13.599925       12.000038  347
      13.59994       12.799959  347
     13.600002       13.600038  347
      13.60006       14.399991  347
     13.600086       15.199931  357
     13.599976       15.999921  357
     13.600033       16.800017  357
     13.599918       17.600059  357
     13.599902       18.400024  357
     13.600079       19.200056  357
     13.600096       20.000059  357
     13.600046       20.799975  357
     14.400064      -20.000099  362
     14.399931           -19.2  362
     14.400003      -18.399982  362
     14.399931      -17.599937  362
     14.400081      -16.800095  362
     14.399908        -16.0001  362
     14.400008      -15.199955  349
     14.399994      -14.399915  349
     14.400025       -13.60007  349
     14.400006       -12.79997  349
     14.400087      -11.999993  322
     14.400072       -11.20008  344
     14.399902      -10.400055  344
      14.40005      -9.6000165  344
     14.399931      -8.7999905  314
      14.39996      -8.0000821  314
     14.399953      -7.1999976  314
     14.400088      -6.3999542  313
     14.400046       -5.600061  313
     14.400053      -4.7999784  313
     14.399975      -3.9999546  313
     14.400061      -3.2000505  313
     14.400053      -2.3999884  311
      14.39992      -1.6000037  311
     14.400045     -0.80004407  311
     14.399928   7.8195444e-05  311
     14.399984      0.80002823  340
     14.399927       1.5999442  316
     14.399908       2.4000025  316
     14.399999       3.2000769  339
     14.399971       3.9999321  339
     14.399991       4.7999276  339
     14.400069       5.6000247  339
     14.400015       6.3999884  337
      14.40003       7.1999066  337
     14.399918       8.0000826  337
     14.400069       8.8000131  337
     14.400007       9.5999327  337
     14.399987       10.400032  347
     14.400089       11.199953  347
     14.399944       12.000039  347
     14.400073       12.800018  347
     14.400066       13.599932  347
     14.399971        14.40007  347
     14.400082       15.200074  357
     14.400001       15.999934  357
     14.400003       16.800075  357
     14.399947        17.59997  357
      14.39993       18.399941  357
     14.399989       19.199964  357
      14.39993       20.000048  357
     14.400023       20.800014  357
     15.200099      -20.000099  362
     15.199953      -19.200094  362
     15.200018      -18.400047  362
     15.200056      -17.599968  362
     15.200044        -16.7999  368
     15.200079      -16.000003  368
     15.199934      -15.199975  349
     15.199964      -14.400007  349
     15.199945      -13.599969  349
     15.199996      -12.799986  349
     15.200064      -11.999918  349
     15.200067      -11.200087  344
     15.199946       -10.39993  344
     15.200078      -9.6000894  344
     15.199967      -8.7999033  345
     15.199912      -7.9999686  345
     15.200095       -7.199905  345
     15.200051      -6.3999663  313
     15.200011      -5.5999117  313
     15.199969      -4.8000149  313
     15.199999      -4.0000316  313
     15.200089      -3.2000531  343
     15.200033      -2.4000395  343
     15.200017      -1.6000975  311
      15.20005     -0.79994473  340
     15.200008  -1.1835653e-05  340
     15.199987      0.80006249  340
     15.200048       1.6000059  340
     15.199984        2.400045  339
     15.199951       3.1999188  339
     15.199919       3.9999415  339
     15.199939       4.7999443  339
     15.199907       5.6000937  339
     15.200083       6.3999402  339
     15.199919       7.2000057  337
     15.200022       7.9999539  337
     15.200095       8.7999184  356
     15.199998       9.6000016  356
     15.199948       10.400029  356
     15.199973       11.199991  347
     15.199951       11.999923  347
     15.199972       12.800032  347
     15.200012       13.600045  347
      15.19993       14.400063  347
     15.200089       15.200095  357
     15.200035       15.999911  357
     15.200012       16.799957  357
     15.199954       17.600013  357
     15.199982       18.400048  357
     15.199922        19.19994  357
     15.199911       19.999975  357
     15.199991       20.800029  357
     15.999978      -19.999971  368
     16.000036       -19.20007  368
      15.99991      -18.400006  368
     16.000061      -17.600044  368
     16.000037      -16.799907  368
     15.999957      -15.999965  368
     15.999973      -15.199997  349
     16.000082      -14.400069  349
     16.000021      -13.600009  349
     16.000048      -12.799998  349
     15.999911      -11.999922  349
     15.999917      -11.200068  344
     15.999928      -10.399951  344
     15.999983      -9.6000559  344
     16.000067      -8.8000632  345
     16.000035      -8.0000279  345
     15.999921       -7.199914  345
     16.000023      -6.3999214  345
     15.999902       -5.599925  313
     16.000059      -4.7999076  313
     15.999962       -4.000095  343
     16.000038      -3.1999444  343
     16.000065      -2.3999703  343
     15.999934      -1.6000167  343
     16.000073     -0.79993437  340
     15.999969   3.6752641e-05  340
     16.000019      0.80006508  340
     16.000028       1.6000959  340
      15.99998       2.3999017  340
     15.999957       3.2000318  339
     16.000021       4.0000888  339
      16.00007        4.800031  339
     16.000099       5.6000234  339
     16.000058       6.3999141  339
     15.999975       7.1999246  356
     15.999958       7.9999699  356
     15.999984       8.8000702  356
     16.000049       9.6000221  356
     16.000056       10.399953  356
     15.999979       11.200082  356
      16.00002       12.000012  347
     15.999993        12.80009  366
     15.999937       13.600095  366
     16.000051       14.399903  366
     16.000061       15.199942  366
     15.999911        15.99998  357
     15.999982       16.800042  357
     16.000087       17.599928  357
     15.999915       18.399908  357
     15.999974       19.199982  357
     16.000003       20.000025  357
      15.99994       20.799903  357
     16.799932      -20.000047  368
     16.800004      -19.199903  368
      16.80006      -18.400013  368
     16.800049       -17.60005  368
     16.800037      -16.799904  368
     16.799947      -15.999924  368
     16.800077      -15.200075  368
     16.799923      -14.400035  349
     16.800035       -13.59997  349
     16.800009      -12.799978  349
     16.800045      -11.999932  363
     16.799944      -11.199953  363
     16.799994      -10.399935  363
     16.800051      -9.5999999  345
     16.799978      -8.8000776  345
     16.799926       -8.000035  345
     16.800084      -7.2000128  345
     16.799989      -6.4000428  345
     16.799911      -5.5999261  359
     16.799979      -4.7999322  343
     16.799934       -4.000026  343
     16.800084      -3.1999555  343
     16.800078      -2.3999209  343
     16.800092      -1.5999938  343
     16.799962     -0.80007284  340
     16.799906   8.1274906e-05  340
     16.799905       0.7999138  340
     16.799992       1.5999543  340
     16.800059       2.3999319  340
      16.79998       3.2000199  339
     16.799972       4.0000601  339
      16.79992       4.8000609  339
     16.799928       5.5999203  339
     16.799982         6.39997  339
     16.799965       7.2000874  356
     16.799972       8.0000673  356
      16.80004       8.8000864  356
      16.80005       9.5999757  356
     16.800011       10.400038  356
     16.800071       11.200066  356
     16.799983       12.000081  366
     16.799929       12.800003  366
      16.80005       13.599995  366
     16.800047       14.399965  366
     16.799918       15.199957  366
     16.799933       16.000088  366
     16.800007       16.799937  357
     16.800033       17.600021  357
     16.800052       18.399953  357
     16.800014       19.200033  357
     16.800083       20.000005  357
     16.800033       20.800056  357
     17.599941      -20.000092  368
     17.600042      -19.199911  368
     17.600016      -18.399968  368
     17.600045      -17.600016  368
     17.599996      -16.800058  368
     17.599997      -16.000084  368
     17.600026      -15.199903  368
     17.599951      -14.399937  349
     17.600026      -13.599996  349
     17.599933      -12.800092  363
     17.599974      -11.999911  363
     17.599992      -11.200081  363
      17.59991      -10.399927  363
     17.600061      -9.6000916  363
     17.600018      -8.8000922  345
       17.5999       -8.000066  345
     17.599986      -7.2000763  345
     17.600054       -6.400035  359
     17.599999       -5.599941  359
     17.599905      -4.7999761  359
      17.59999      -3.9999542  343
     17.599998      -3.2000882  343
      17.59995      -2.3999122  343
       17.6001      -1.6000999  343
     17.599993     -0.79995624  340
     17.600029   5.5631899e-05  340
     17.599922      0.80000585  340
     17.599975        1.599959  340
     17.600033       2.3999338  358
     17.599935       3.2000968  358
     17.600083       3.9999833  358
     17.600035       4.7999139  358
     17.600009        5.600007  360
     17.599922       6.4000602  360
     17.600098       7.2000954  360
     17.600081       7.9999895  356
     17.600056       8.8000019  356
     17.599981       9.6000663  356
     17.599902       10.400021  356
     17.600096       11.199923  356
     17.599935       12.000023  366
     17.600023       12.800007  366
     17.599961       13.599929  366
     17.599961       14.399971  366
     17.600055       15.200068  366
     17.600029       16.000035  366
     17.599901       16.800052  366
     17.600022       17.600009  357
     17.600042        18.40005  357
     17.600009        19.19998  357
     17.600018       20.000046  357
     18.399935      -20.000042  368
     18.399941      -19.200011  368
     18.400069      -18.399958  368
     18.399985      -17.599924  368
     18.399996      -16.799929  368
     18.399909       -15.99998  368
     18.399963      -15.200026  368
     18.399948       -14.40001  368
     18.400094      -13.600095  363
     18.399963      -12.800019  363
     18.400039      -11.999951  363
      18.40006      -11.200097  363
     18.399968       -10.39996  363
     18.400036      -9.5999541  363
     18.400031      -8.7999197  345
     18.399946      -7.9999524  345
     18.399949       -7.199971  359
     18.400087      -6.4000481  359
     18.399974      -5.5999813  359
     18.399958      -4.7999626  359
      18.40003      -3.9999786  343
     18.400024      -3.1999511  343
      18.40004      -2.4000801  343
     18.400004      -1.5999825  343
     18.400099     -0.79990072  340
     18.400049  -5.9354784e-06  340
     18.399942      0.79998058  340
     18.399943       1.5999086  358
     18.399943       2.4000053  358
     18.399948       3.2000952  358
     18.399949       4.0000944  358
     18.399922       4.8000591  358
     18.400023       5.6000362  360
     18.399961       6.3999182  360
     18.399904       7.2000971  360
     18.400026       7.9999431  360
     18.400069        8.799983  356
     18.400097       9.6000464  356
     18.399919       10.399945  356
     18.400077       11.199962  356
     18.399955       12.000095  366
     18.400026       12.799936  366
     18.400071        13.60002  366
     18.400088       14.400033  366
     18.399932       15.200079  366
     18.399931       16.000041  366
     18.399986       16.800066  366
      18.40006        17.60002  366
      18.40009        18.39996  357
     18.400067       19.199994  357
     18.400014       19.999976  357
     19.200092      -20.000011  371
      19.19992      -19.200045  371
     19.199957      -18.400006  371
     19.199974      -17.599932  368
     19.199973       -16.80005  368
     19.199946      -15.999996  368
     19.200002      -15.199944  368
     19.200092      -14.399958  370
     19.199961      -13.600002  370
     19.199904       -12.79995  363
     19.200099      -12.000017  363
      19.20006      -11.199956  363
     19.200059      -10.399954  363
     19.200084      -9.5999199  365
      19.19998      -8.7999446  365
     19.200058      -7.9999565  365
     19.200006      -7.1999293  359
     19.200092      -6.3999669  359
     19.200065      -5.6000805  359
     19.200026      -4.7999732  359
     19.200034        -4.00006  359
     19.199935      -3.2000667  343
     19.200036      -2.4000827  343
     19.200057      -1.5999381  361
     19.199928     -0.80001889  361
     19.199965  -4.5122983e-05  361
     19.200039      0.79996506  361
     19.199969       1.5999594  358
     19.200033       2.4000752  358
     19.200045        3.200047  358
     19.200008       3.9999626  358
     19.199947       4.8000348  358
     19.199924       5.6000887  360
     19.200093       6.3999051  360
     19.200099       7.2000011  360
     19.200068       7.9999043  360
     19.200055       8.7999127  360
     19.199902       9.5999945  356
     19.199998       10.399936  356
      19.20004       11.199958  366
     19.199905       12.000094  366
     19.200002       12.799963  366
     19.200087       13.600097  366
     19.200084       14.400025  366
     19.199968        15.19992  366
     19.199916       16.000066  366
     19.200069        16.80008  366
     19.199942       17.599924  372
     19.200092       18.400026  372
      19.19994       19.199992  372
     19.199999       20.000018  372
     20.000006       -20.79993  371
      20.00004           -20.0  371
      20.00003      -19.200037  371
     20.000034      -18.400021  371
      19.99991      -17.600055  371
     19.999945      -16.800097  371
     20.000097      -15.999996  371
     19.999933       -15.20006  370
     20.000036       -14.39991  370
     20.000079      -13.600097  370
     20.000038      -12.800087  370
     20.000096      -11.999957  370
     20.000049      -11.199908  363
     20.000026      -10.399994  365
     20.000092      -9.5999271  365
     19.999903      -8.7999924  365
     20.000057      -7.9999143  365
     19.999966      -7.1999283  359
     19.999919       -6.400008  359
     20.000024      -5.5999835  359
     20.000062      -4.8000373  359
     20.000053      -4.0000222  359
     20.000021      -3.1999542  361
     20.000099      -2.3999029  361
     19.999961      -1.5999313  361
     20.000036     -0.80001097  361
     20.000044  -6.2155508e-05  361
     19.999965      0.79998558  361
      20.00004       1.6000401  358
     19.999904       2.3999626  358
      19.99993       3.1999512  358
     19.999999       4.0000789  358
     19.999902       4.8000572  358
     20.000029       5.6000098  360
     20.000091       6.3999423  360
     19.999933       7.1999005  360
     19.999913       7.9999326  360
     19.999956       8.8000043  360
     19.999975       9.6000147  360
     19.999907       10.399952  356
     19.999912       11.200025  366
      20.00003       11.999926  366
     19.999972       12.799944  366
     20.000082       13.599968  366
     20.000089       14.400033  366
     20.000002       15.199915  366
     20.000013       16.000032  366
     19.999933       16.800021  372
     19.999956       17.600009  372
     19.999939       18.399944  372
     20.000064       19.200006  372
     20.000086       20.000077  372
     20.799942      -20.799996  371
     20.799902      -19.999905  371
     20.799925      -19.200063  371
     20.799968      -18.400029  371
     20.799966      -17.600047  371
     20.799946       -16.79999  371
     20.799981      -16.000071  371
     20.799941      -15.199949  370
     20.800087      -14.399939  370
     20.799962      -13.599957  370
     20.799983      -12.800055  370
     20.800094      -11.999991  370
     20.800026      -11.199994  370
