#              x               y      signal       noise
       17.600018       20.000046       32.67        5.53
       18.399935      -20.000042       40.37        6.57
       18.399941      -19.200011       57.61        7.71
       18.400069      -18.399958       68.29        7.94
       18.399985      -17.599924       76.70        9.31
       18.399996      -16.799929       80.73        8.71
       18.399909      -15.999980       82.14        8.86
       18.399963      -15.200026       87.16        9.51
       18.399948      -14.400010       85.66        9.25
       18.400094      -13.600095      105.32       10.55
       18.399963      -12.800019      115.69        9.69
       18.400039      -11.999951      141.02       12.39
       18.400060      -11.200097      176.34       13.71
       18.399968      -10.399960      179.49       13.06
       18.400036      -9.5999541      187.24       13.16
       18.400031      -8.7999197      200.31       14.22
       18.399946      -7.9999524      169.41       12.92
       18.399949      -7.1999710      166.17       12.99
       18.400087      -6.4000481      164.22       12.68
       18.399974      -5.5999813      152.15       12.70
       18.399958      -4.7999626      133.12       12.04
       18.400030      -3.9999786      134.61       11.40
       18.400024      -3.1999511      135.34       11.05
       18.400040      -2.4000801      132.14       11.49
       18.400004      -1.5999825      131.79       11.72
       18.400099     -0.79990072      125.24       10.96
       18.400049 -5.9354784e-006      112.65       10.22
       18.399942      0.79998058      128.53       11.37
       18.399943       1.5999086      111.78       10.83
       18.399943       2.4000053      130.87       11.20
       18.399948       3.2000952      172.79       13.48
       18.399949       4.0000944      236.91       15.35
       18.399922       4.8000591      185.71       13.73
       18.400023       5.6000362      132.05       11.37
       18.399961       6.3999182      110.82       10.77
       18.399904       7.2000971      104.39       10.25
       18.400026       7.9999431       91.64       10.20
       18.400069       8.7999830       90.70        9.09
       18.400097       9.6000464       83.84        8.71
       18.399919       10.399945       70.10        8.18
       18.400077       11.199962       64.23        7.56
       18.399955       12.000095       57.89        7.55
       18.400026       12.799936       56.83        7.64
       18.400071       13.600020       50.17        6.47
       18.400088       14.400033       48.97        6.81
       18.399932       15.200079       42.20        5.90
       18.399931       16.000041       38.42        6.91
       18.399986       16.800066       38.55        5.52
       18.400060       17.600020       36.85        6.29
       18.400090       18.399960       37.09        6.33
       18.400067       19.199994       35.77        5.98
       18.400014       19.999976       34.07        5.72
       19.200092      -20.000011       44.08        6.42
       19.199920      -19.200045       61.71        7.61
       19.199957      -18.400006       72.41        8.52
       19.199974      -17.599932       74.32        9.31
       19.199973      -16.800050       74.87        9.35
       19.199946      -15.999996       80.34        9.48
       19.200002      -15.199944       85.37        8.62
       19.200092      -14.399958       84.95        9.71
       19.199961      -13.600002       87.90        8.96
       19.199904      -12.799950      109.61       11.05
       19.200099      -12.000017      110.22       11.28
       19.200060      -11.199956      150.17       11.99
       19.200059      -10.399954      173.98       13.31
       19.200084      -9.5999199      175.37       13.07
       19.199980      -8.7999446      165.85       13.00
       19.200058      -7.9999565      175.58       14.52
       19.200006      -7.1999293      159.76       10.81
       19.200092      -6.3999669      144.54       12.42
       19.200065      -5.6000805      154.45       12.58
       19.200026      -4.7999732      143.78       11.51
       19.200034      -4.0000600      136.24       11.45
       19.199935      -3.2000667      126.86       10.08
       19.200036      -2.4000827      126.74       11.40
       19.200057      -1.5999381      124.53       10.89
       19.199928     -0.80001889      122.05       10.11
       19.199965 -4.5122983e-005      123.15       11.54
       19.200039      0.79996506      121.61       10.22
       19.199969       1.5999594      125.28       11.77
       19.200033       2.4000752      136.23       12.31
       19.200045       3.2000470      173.09       13.23
       19.200008       3.9999626      235.95       15.26
       19.199947       4.8000348      180.88       13.71
       19.199924       5.6000887      115.88       10.66
       19.200093       6.3999051      103.84        9.65
       19.200099       7.2000011       93.12        9.58
       19.200068       7.9999043       79.00        9.00
       19.200055       8.7999127       79.96        9.19
       19.199902       9.5999945       75.78        8.43
       19.199998       10.399936       62.45        7.75
       19.200040       11.199958       55.50        8.23
       19.199905       12.000094       51.53        6.88
       19.200002       12.799963       53.16        7.46
       19.200087       13.600097       46.85        6.80
       19.200084       14.400025       48.97        6.90
       19.199968       15.199920       42.89        6.31
       19.199916       16.000066       38.33        5.85
       19.200069       16.800080       39.46        5.63
       19.199942       17.599924       38.20        5.95
       19.200092       18.400026       35.81        5.16
       19.199940       19.199992       33.34        6.48
       19.199999       20.000018       32.78        6.53
       20.000006      -20.799930       33.07        5.30
       20.000040      -20.000000       39.50        6.63
       20.000030      -19.200037       52.61        7.26
       20.000034      -18.400021       61.29        8.05
       19.999910      -17.600055       62.13        8.29
       19.999945      -16.800097       71.41        8.71
       20.000097      -15.999996       69.26        9.07
       19.999933      -15.200060       74.71        9.29
       20.000036      -14.399910       76.69        8.41
       20.000079      -13.600097       75.82        8.94
       20.000038      -12.800087       87.31        9.56
       20.000096      -11.999957      103.56       10.48
       20.000049      -11.199908      117.23       10.19
       20.000026      -10.399994      135.56       11.63
       20.000092      -9.5999271      150.29       11.51
       19.999903      -8.7999924      170.42       13.92
       20.000057      -7.9999143      161.48       11.35
       19.999966      -7.1999283      152.81       13.17
       19.999919      -6.4000080      155.22       13.10
       20.000024      -5.5999835      146.67       12.01
       20.000062      -4.8000373      138.35       11.60
       20.000053      -4.0000222      140.45       11.95
       20.000021      -3.1999542      123.80       10.88
       20.000099      -2.3999029      115.41       10.70
       19.999961      -1.5999313      131.84       12.55
       20.000036     -0.80001097      118.72       10.13
       20.000044 -6.2155508e-005      120.14       10.80
       19.999965      0.79998558      116.82       10.44
       20.000040       1.6000401      115.76       10.64
       19.999904       2.3999626      121.86       11.04
       19.999930       3.1999512      133.82       12.17
       19.999999       4.0000789      138.56       12.44
       19.999902       4.8000572      135.71       11.01
       20.000029       5.6000098      114.29        9.74
       20.000091       6.3999423       88.84        8.60
       19.999933       7.1999005       80.71        8.22
       19.999913       7.9999326       80.39        8.97
       19.999956       8.8000043       67.93        8.40
       19.999975       9.6000147       68.69        8.27
       19.999907       10.399952       64.21        8.47
       19.999912       11.200025       56.92        7.54
       20.000030       11.999926       51.64        7.03
       19.999972       12.799944       48.71        7.15
       20.000082       13.599968       43.28        6.29
       20.000089       14.400033       43.50        6.97
       20.000002       15.199915       38.56        5.73
       20.000013       16.000032       40.95        6.76
       19.999933       16.800021       39.90        6.49
       19.999956       17.600009       35.28        6.39
       19.999939       18.399944       35.90        6.62
       20.000064       19.200006       33.81        5.65
       20.000086       20.000077       31.93        5.84
       20.799942      -20.799996       31.96        5.56
       20.799902      -19.999905       37.26        6.07
       20.799925      -19.200063       55.23        7.61
       20.799968      -18.400029       58.66        7.49
       20.799966      -17.600047       60.07        7.55
       20.799946      -16.799990       70.62        7.17
       20.799981      -16.000071       65.08        7.88
       20.799941      -15.199949       70.12        8.33
       20.800087      -14.399939       70.55        7.91
       20.799962      -13.599957       76.22        7.94
       20.799983      -12.800055       85.11        9.18
       20.800094      -11.999991       86.57        8.15
       20.800026      -11.199994       98.25       10.82
       20.799939      -10.400061      103.94       10.19
       20.799902      -9.6000413      122.49       11.03
       20.799986      -8.8000131      136.85       11.83
       20.800084      -7.9999532      149.65       12.20
       20.799943      -7.1999854      146.72       11.52
       20.800074      -6.3999954      146.57       12.68
       20.799947      -5.6000431      133.99       11.10
       20.799964      -4.8000524      134.16       11.52
       20.800011      -4.0000119      137.82       12.07
       20.799985      -3.1999087      129.23       10.58
       20.799938      -2.4000130      121.94       11.14
       20.799940      -1.5999812      118.07       10.54
       20.799994     -0.80003619      109.01       10.25
       20.800097 -1.0506296e-005      103.90        9.19
       20.799906      0.79994325      116.85       11.51
       20.799980       1.5999902      109.37       10.31
       20.800004       2.3999881      106.97       10.01
       20.800080       3.1999817      108.69        8.85
       20.800028       3.9999765      115.05       10.50
       20.799945       4.7999715      103.77        9.74
       20.800026       5.6000897       91.63        9.88
       20.800096       6.3999765       79.10        8.59
       20.799961       7.2000559       75.70        8.44
       20.799976       7.9999219       64.49        7.59
       20.799945       8.7999962       64.92        8.52
       20.800066       9.5999842       64.89        7.88
       20.800025       10.400072       51.77        8.17
       20.799910       11.200020       51.60        6.88
       20.800007       11.999930       49.03        6.69
       20.799963       12.800031       45.39        6.65
       20.800047       13.600061       46.45        7.07
       20.800091       14.400031       41.34        6.41
       20.799920       15.200055       40.49        5.81
       20.799953       16.000052       36.88        6.15
       20.800009       16.800041       35.12        5.66
       20.799999       17.599980       34.99        5.19
       20.799924       18.399901       33.39        5.37
       20.799964       19.199919       32.79        5.53
       20.799935       20.000045       32.37        5.42
       21.600001      -20.799939       32.18        5.11
       21.600093      -19.999983       37.21        5.94
       21.600085      -19.199929       48.42        7.47
       21.600037      -18.400009       53.82        7.60
       21.600058      -17.599978       60.52        7.75
       21.599977      -16.800087       63.61        8.25
       21.600005      -16.000069       62.35        7.06
       21.599994      -15.200048       66.69        8.11
       21.599981      -14.400027       74.12        9.86
       21.599925      -13.599976       76.68        7.98
       21.600040      -12.799942       76.72        8.24
       21.599916      -12.000068       80.95        9.67
       21.599995      -11.199980       80.46        9.04
       21.600065      -10.399952       98.85        9.23
       21.599964      -9.6000026      101.19        9.33
       21.600078      -8.7999053      111.99       10.99
       21.600021      -7.9999161      117.13       11.19
       21.599961      -7.1999976      136.30       12.36
       21.600024      -6.3999399      121.60       11.15
       21.600045      -5.6000909      119.18       10.78
       21.600017      -4.7999370      126.73       11.38
       21.599957      -3.9999943      118.15       11.29
       21.600051      -3.1999736      123.32       11.45
       21.599971      -2.4000179      108.25       10.26
       21.599998      -1.5999626      108.34       10.39
       21.600025     -0.79999528      104.68       11.49
       21.599925 -2.0353020e-006       93.30       10.28
       21.599901      0.79998284       97.97        9.30
       21.599915       1.6000586       92.67        9.11
       21.599991       2.3999305       90.48        9.09
       21.600023       3.1999451       92.09       10.02
       21.600081       4.0000668       81.63        9.12
       21.600023       4.7999873       77.11        9.23
       21.600056       5.5999888       80.31        9.25
       21.600023       6.4000948       68.22        8.32
       21.599953       7.1999784       65.73        8.76
       21.599987       7.9999556       62.58        6.91
       21.599932       8.7999700       52.36        7.56
       21.599988       9.6000332       57.74        8.05
       21.600019       10.400027       55.60        7.14
       21.600068       11.199993       46.14        7.48
       21.600083       12.000099       48.16        6.47
       21.599984       12.800009       48.46        7.39
       21.599916       13.600087       38.55        5.24
       21.600057       14.400077       39.58        7.07
       21.599906       15.200048       34.94        6.20
       21.600033       16.000091       35.95        5.90
       21.599979       16.799926       34.88        5.93
       21.599953       17.600068       32.44        5.95
       21.600080       18.400087       34.08        5.81
       21.600042       19.200035       34.05        6.44
       21.599939       20.000014       32.50        6.38
       22.400035      -19.999938       34.33        5.58
       22.399904      -19.199913       45.86        7.08
       22.399941      -18.400049       46.65        5.99
       22.400008      -17.600011       55.27        7.48
       22.400074      -16.799947       57.49        7.67
       22.400029      -16.000032       66.18        7.80
       22.399927      -15.199939       58.98        8.39
       22.400051      -14.399901       63.00        8.26
       22.400001      -13.600022       59.52        8.09
       22.400015      -12.800096       69.96        8.47
       22.400070      -12.000061       73.46        8.41
       22.400081      -11.200085       79.48        9.73
       22.400026      -10.400035       85.98        9.72
       22.399982      -9.6000084       85.74        8.89
       22.399984      -8.8000944       99.63       10.05
       22.400072      -8.0000878      103.73       10.52
       22.400024      -7.1999086      109.00        9.95
       22.400001      -6.4000448      105.13        9.49
       22.399962      -5.6000093      103.88        9.87
       22.399992      -4.8000518      107.67       10.46
       22.399968      -4.0000505      106.48        9.58
       22.399922      -3.1999965      104.12       10.09
       22.400048      -2.3999454      102.49        9.74
       22.399933      -1.5999614       97.81        9.47
       22.400007     -0.80002372       96.80       11.04
       22.399945 -5.6160396e-005       92.62        9.22
       22.399963      0.79997862       88.73        9.25
       22.399913       1.6000000       87.73       10.05
       22.399995       2.4000752       79.33        8.73
       22.399989       3.2000431       81.80        9.81
       22.400082       3.9999283       74.61        8.61
       22.400056       4.8000040       80.34        8.66
       22.400035       5.5999731       72.45        8.85
       22.399920       6.3999469       62.64        7.72
       22.399945       7.2000424       60.70        7.90
       22.400011       8.0000607       57.16        7.86
       22.400073       8.8000391       56.75        7.56
       22.399952       9.5999310       52.59        7.09
       22.399972       10.400053       52.00        7.46
       22.400089       11.200024       46.73        6.46
       22.400031       12.000084       44.38        6.32
       22.399915       12.799989       39.81        6.33
       22.400062       13.599986       40.00        6.71
       22.400022       14.399901       38.20        6.23
       22.400084       15.200024       36.76        5.79
       22.400092       15.999988       34.50        5.74
       22.400090       16.799991       33.43        4.33
       22.399982       17.599937       33.51        5.90
       22.399930       18.399987       32.39        5.54
       22.399951       19.199950       31.71        5.83
       22.399994       19.999912       32.23        5.33
       23.199949      -20.000029       34.82        5.96
       23.200010      -19.199989       36.76        5.78
       23.199940      -18.400042       44.63        6.03
       23.200023      -17.600031       43.25        7.72
       23.200010      -16.799965       46.14        5.91
       23.199985      -16.000059       49.62        7.34
       23.199971      -15.199986       51.14        7.42
       23.200059      -14.400000       47.60        6.82
       23.199975      -13.599938       57.81        7.19
       23.200020      -12.799947       65.33        8.48
       23.200097      -12.000067       61.89        7.35
       23.199935      -11.199930       68.07        8.31
       23.200063      -10.399906       78.04        7.96
       23.200044      -9.5999687       82.58        9.22
       23.199970      -8.7999316       81.76        9.99
       23.200048      -7.9999903       82.87        8.88
       23.200005      -7.2000806       86.15        8.41
       23.200061      -6.4000279       95.08        9.13
       23.199965      -5.6000901       98.35        9.26
       23.200075      -4.8000658       90.21       10.00
       23.199951      -4.0000825       98.01        9.00
       23.199934      -3.2000859       90.08        9.17
       23.200082      -2.3999264       92.26        9.83
       23.200014      -1.5999139       88.20        9.79
       23.200083     -0.80000796       86.73        8.95
       23.200052 -7.9629295e-005       77.04        8.94
       23.199923      0.79991861       75.05        8.86
       23.200059       1.6000206       81.68        7.72
       23.199965       2.4000444       71.65        8.14
       23.200008       3.2000932       71.42        8.09
       23.199906       3.9999487       67.93        8.03
       23.200084       4.7999835       65.79        7.96
       23.199953       5.5999324       57.53        8.13
       23.200020       6.4000640       57.33        7.71
       23.200086       7.1999942       55.11        7.53
       23.199963       7.9999933       51.70        7.36
       23.199959       8.7999138       52.45        6.58
       23.200061       9.6000090       49.81        5.87
       23.199966       10.400032       45.60        7.07
       23.200043       11.200043       44.41        6.53
       23.200047       12.000086       40.06        7.19
       23.199946       12.799922       36.39        5.84
       23.200005       13.600009       38.65        6.63
       23.200093       14.400052       35.04        5.93
       23.199914       15.200066       35.87        5.83
       23.200032       16.000077       32.57        5.50
       23.199926       16.800095       33.25        5.89
       23.199998       17.600077       32.89        6.09
       23.199925       18.399934       33.72        6.99
       23.200034       19.200070       31.86        5.79
       23.200001       19.999985       31.88        5.69
       23.999967      -18.399911       36.65        5.69
       23.999926      -17.600064       36.18        5.94
       23.999982      -16.799940       37.68        6.67
       24.000045      -15.999915       37.92        6.61
       24.000056      -15.200036       37.57        6.70
       24.000043      -14.400067       49.18        6.93
       24.000100      -13.600016       45.84        7.15
       23.999969      -12.800085       49.61        7.50
       24.000035      -11.999926       51.33        7.31
       24.000091      -11.200096       46.94        7.60
       23.999989      -10.400032       52.50        6.82
       23.999923      -9.6000592       50.68        6.91
       23.999965      -8.8000649       56.62        8.12
       24.000057      -8.0000576       59.22        7.80
       23.999985      -7.1999441       58.36        7.50
       24.000043      -6.4000376       55.76        7.10
       24.000027      -5.5999956       51.51        6.73
       23.999991      -4.8000419       71.62        7.97
       24.000030      -4.0000068       64.43        8.94
       24.000025      -3.2000875       70.46        7.77
       24.000037      -2.4000022       73.24        8.81
       24.000042      -1.6000079       69.87        7.94
       24.000084     -0.80009254       71.07        8.54
       23.999931 -6.5587905e-005       71.91        8.67
       24.000005      0.79999952       67.64        7.46
       23.999967       1.6000829       67.06        7.88
       23.999901       2.4000491       66.77        8.62
       23.999907       3.2000200       61.21        8.55
       24.000001       3.9999665       57.52        7.23
       24.000046       4.7999562       59.39        8.38
       24.000056       5.6000340       55.85        7.49
       24.000042       6.4000280       53.70        7.71
       24.000066       7.2000978       51.75        7.04
       24.000083       8.0000090       50.61        7.45
       23.999967       8.7999063       46.81        6.66
       24.000078       9.6000207       42.10        5.67
       24.000051       10.400022       38.77        6.98
       24.000030       11.199973       37.66        6.47
       24.000063       11.999918       36.66        6.14
       23.999934       12.799901       37.46        6.39
       23.999981       13.600048       34.59        5.66
       23.999919       14.399905       35.59        5.17
       24.000047       15.199967       33.33        5.49
       23.999980       16.000031       31.80        5.90
       23.999910       16.800006       32.12        6.09
       23.999901       17.600009       34.23        5.64
       24.000066       18.400052       32.49        6.76
       23.999936       19.200040       31.39        4.95
       24.000079       20.000074       31.89        5.90
       24.799942      -8.8000399       42.90        6.18
       24.799965      -8.0000363       40.34        6.45
       24.799915      -7.1999295       41.87        6.35
       24.799983      -6.4000247       40.07        6.20
       24.799964      -5.6000555       51.35        7.41
       24.799962      -4.8000725       49.31        6.51
       24.800040      -3.9999036       49.13        6.98
       24.799986      -3.2000632       51.52        7.46
       24.799955      -2.3999943       52.45        6.26
       24.800054      -1.6000367       51.77        7.34
       24.799983     -0.80002988       51.22        6.76
       24.799945  1.8497276e-005       52.06        6.84
       24.799931      0.79999666       46.29        6.77
       24.800071       1.6000375       45.39        7.05
       24.799917       2.4000173       46.97        6.96
       24.800097       3.1999948       47.94        6.83
       24.800031       4.0000872       55.69        7.03
       24.800010       4.8000527       49.17        8.03
       24.799921       5.5999653       47.65        6.46
       24.800057       6.4000787       47.71        6.34
       24.800014       7.1999189       48.45        6.27
       24.799987       8.0000948       43.11        5.46
       24.800092       8.7999847       44.77        6.28
       24.799945       9.6000309       38.49        6.72
       24.800039       10.399972       37.43        5.63
       24.800055       11.199912       38.52        6.35
       24.799925       12.000015       37.09        5.30
       24.800030       12.799956       33.37        5.24
       24.799944       13.600064       35.00        6.29
       24.799906       14.400019       32.85        7.09
       24.799991       15.200094       34.03        6.23
       24.799986       16.000032       33.88        6.01
       24.799926       16.800047       31.78        5.89
       24.799961       17.600056       32.32        4.75
       24.800021       18.400060       32.55        5.74
       24.799924       19.200013       31.67        5.20
       24.800000       20.000055       31.36        5.71
       25.599973  4.5087028e-005       37.74        6.82
       25.600055      0.80007144       37.91        6.03
       25.600010       1.6000764       38.82        5.64
       25.600024       2.3999688       37.43        6.16
       25.599944       3.2000289       37.18        5.33
       25.600009       4.0000200       40.88        5.80
       25.600050       4.8000571       42.60        6.27
       25.600005       5.5999776       38.68        6.43
       25.599929       6.4000351       38.97        6.45
       25.600081       7.2000644       40.69        6.18
       25.599981       7.9999028       36.93        6.64
       25.600033       8.8000100       35.28        6.51
       25.600053       9.6000563       35.31        4.85
       25.600088       10.399978       32.81        5.52
       25.600065       11.199902       34.42        5.95
       25.599982       11.999984       34.40        5.37
       25.599926       12.799973       31.75        5.42
       25.600027       13.600021       32.97        4.74
       25.600072       14.400022       31.11        6.09
       25.599934       15.199907       31.75        5.87
       25.599972       16.000052       30.71        5.71
       25.599912       16.800090       30.22        5.69
       25.599951       17.599962       31.83        5.55
       25.600065       18.399935       31.45        5.34
       25.600048       19.200080       30.75        5.73
       25.600094       19.999967       30.01        5.39
       26.399939       8.8000989       32.81        5.47
       26.399985       9.5999695       32.52        5.41
       26.399939       10.400036       32.90        4.94
       26.400057       11.199926       30.46        4.60
       26.399970       12.000065       31.76        5.56
       26.400017       12.800034       32.54        5.63
